date,sp500 close,nasdaq close,CPI,GDP,silver close,oil close,platinum close,palladium close,gold open,gold high,gold low,gold close,gold volume
30-11-2010,118.49,52.085,219.59,15309.474,27.97,36.04,165.64,69.72,135.21,135.75,134.78,135.42,17460968
01-12-2010,121.01,53.19,220.472,15309.474,28.37,37.2,168,73.3,135.71,136.14,134.96,135.38,16816823
02-12-2010,122.56,53.73,220.472,15309.474,28.48,37.77,171,76.23,135.62,136.59,135.15,135.2,17566933
03-12-2010,122.89,53.87,220.472,15309.474,29.16,38.31,171.85,76.35,136.62,138.11,136.48,138.07,16517101
06-12-2010,122.76,53.845,220.472,15309.474,30.14,38.22,171.6,75.61,138.14,139.46,137.73,139.11,15602627
07-12-2010,122.83,53.88,220.472,15309.474,28.6004,37.8,168.29,72.79,139.455,139.54,136.46,136.5,26487681
08-12-2010,123.28,54.08,220.472,15309.474,28.22,37.96,167.54,72.41,135.91,136.29,133.88,134.79,23462228
09-12-2010,123.76,54.135,220.472,15309.474,28.51,37.94,167.15,73.3,135.69,136.16,134.88,135.37,14146730
10-12-2010,124.48,54.495,220.472,15309.474,28.53,37.66,167.28,73.14,134.94,135.48,133.95,135.408,11937769
13-12-2010,124.56,54.3,220.472,15309.474,29.43,37.89,168.9,75.31,136.26,136.64,135.86,136.05,13341421
14-12-2010,124.67,54.395,220.472,15309.474,29.36,37.9,170.22,75.69,136.27,137.21,135.86,136.18,17430686
15-12-2010,124.1,54.16,220.472,15309.474,28.64,37.99,168.89,74.56,135.34,135.93,134.68,134.7,15069868
16-12-2010,124.82,54.58,220.472,15309.474,28.81,37.765,169.11,73.64,134.21,134.23,132.86,133.81,23460453
17-12-2010,124.3,54.52,220.472,15309.474,29.06,37.81,169.5,73.89,133.97,134.63,133.22,134.2,17212910
20-12-2010,124.6,54.56,220.472,15309.474,29.29,38.05,170.1,73.9,135.13,135.44,134.33,135.11,13126976
21-12-2010,125.39,54.89,220.472,15309.474,29.2,38.29,171.49,75.1,135.17,135.7775,134.79,135.32,10234535
22-12-2010,125.78,54.885,220.472,15309.474,29.12,38.64,171.68,74.88,135.6,135.7,134.97,135.05,7299070
23-12-2010,125.6,54.742,220.472,15309.474,29.15,38.98,170.7,74.96,134.26,134.9,133.93,134.66,8700716
24-12-2010,125.6,54.742,220.472,15309.474,29.15,38.98,170.7,74.96,134.26,134.9,133.93,134.66,8700716
27-12-2010,125.65,54.77,220.472,15309.474,29.15,38.71,172.84,76.72,134.96,135.06,134.49,135.02,3436095
28-12-2010,125.83,54.67,220.472,15309.474,30.12,38.91,175.04,78.38,136.85,137.34,136.62,137.22,10110290
29-12-2010,125.92,54.79,220.472,15309.474,30.42,38.82,175.11,78.98,137.38,138.05,137.19,137.71,8442221
30-12-2010,125.72,54.66,220.472,15309.474,30.3,38.12,173.9,78.41,137.58,137.71,136.94,137.03,5749267
31-12-2010,125.75,54.46,220.472,15309.474,30.73,39,176.11,79.8599,137.78,138.77,137.72,138.72,9219740
01-01-2011,125.75,54.46,221.187,15351.448,30.73,39,176.11,79.8599,137.78,138.77,137.72,138.72,9219740
03-01-2011,127.05,55.31,221.187,15351.448,30.57,39.05,176,79.27,138.67,139,137.88,138,11498235
04-01-2011,126.98,55.265,221.187,15351.448,29.64,38.08,174.45,77.48,136.24,136.28,134.16,134.75,26125796
05-01-2011,127.64,55.74,221.187,15351.448,29.19,38.52,171.39,77.17,133.5,134.68,133.1,134.37,16674993
06-01-2011,127.39,55.92,221.187,15351.448,28.98,37.68,172.16,75.85,134.05,134.38,133.14,133.83,15964919
07-01-2011,127.14,55.87,221.187,15351.448,28.64,37.67,172.28,74.62,133.38,134.61,133.18,133.58,16761303
10-01-2011,126.98,56.08,221.187,15351.448,28.85,38.17,173.52,74.96,133.85,134.2,133.24,134.12,8417705
11-01-2011,127.43,56.16,221.187,15351.448,29.45,38.88,176,77.98,134.79,135.16,133.96,134.91,10265490
12-01-2011,128.58,56.555,221.187,15351.448,29.55,38.99,179.12,80.74,134.79,135.58,134.35,135.46,10783204
13-01-2011,128.37,56.575,221.187,15351.448,28.54,38.65,179.38,80.46,135.66,135.68,133.63,134.05,14291846
14-01-2011,129.3,57,221.187,15351.448,28.3,38.92,180.2428,79.08,133.17,133.6,132.22,132.69,21224879
17-01-2011,129.3,57,221.187,15351.448,28.3,38.92,180.2428,79.08,133.17,133.6,132.22,132.69,21224879
18-01-2011,129.52,57.16,221.187,15351.448,28.71,38.73,181.525,81.02,133.625,134,133.17,133.43,11592457
19-01-2011,128.25,56.51,221.187,15351.448,28.6,38.54,182.16,81,134.34,134.4,133.4,133.72,11786095
20-01-2011,128.08,56.11,221.187,15351.448,27.39,37.57,180.3,80.57,131.76,132.1,131.04,131.2,24343966
21-01-2011,128.37,55.68,221.187,15351.448,27.35,37.51,181.575,81.34,130.76,131.43,130.53,131.03,19488249
24-01-2011,129.1,56.45,221.187,15351.448,26.85,36.93,180.45,80.85,131.01,131.63,130.14,130.36,15112964
25-01-2011,129.17,56.5325,221.187,15351.448,26.73,36.27,177.48,77.71,129.65,130.27,129.07,130.1,22219658
26-01-2011,129.67,56.83,221.187,15351.448,27.41,36.85,179.97,81.05,129.83,131.17,129.28,131.16,20539873
27-01-2011,129.99,57.18,221.187,15351.448,26.76,35.94,177.16,79.99,130.29,130.49,127.8,127.925,33026873
28-01-2011,127.72,55.73,221.187,15351.448,27.82,37.58,178.2499,81.06,127.97,131.4762,127.95,130.28,28089733
31-01-2011,128.68,56,221.187,15351.448,27.93,38.61,178.24,80.97,129.27,130.51,129.25,129.87,14664022
01-02-2011,130.74,57.05,221.898,15351.448,28.43,38.07,181.7,81.97,130.52,131.08,129.33,130.8,15363517
02-02-2011,130.49,56.955,221.898,15351.448,28.25,38.18,182.305,80.98,130.37,130.6,129.4536,130.45,10081693
03-02-2011,130.78,57.0575,221.898,15351.448,28.84,38.09,182.531,81.81,130.07,132.32,129.28,132.2,17372959
04-02-2011,131.15,57.375,221.898,15351.448,28.95,37.34,183.24,81.03,131.84,132.7,131.23,131.66,15214060
07-02-2011,131.97,57.65,221.898,15351.448,29.2,36.66,183.12,81.282,131.67,131.95,131.23,131.68,7174510
08-02-2011,132.57,58.025,221.898,15351.448,30.2,36.64,184.76,83.29,132.96,133.5,132.8,133.14,16220884
09-02-2011,132.27,57.93,221.898,15351.448,30.07,36.5,184.28,82.347,133.19,133.39,132.489,133.07,10177059
10-02-2011,132.32,58.021,221.898,15351.448,30.03,36.54,181.66,81.48,132.11,133.31,132,132.85,8080214
11-02-2011,133.11,58.44,221.898,15351.448,29.76,36.05,179.46,80.82,133.01,133.44,132.09,132.3225,9888517
14-02-2011,133.43,58.58,221.898,15351.448,30.53,35.88,181.94,82.75,132.95,133.38,132.7,132.95,8693609
15-02-2011,133.01,58.5,221.898,15351.448,30.59,35.39,181.96,83.42,133.8599,134.17,133.63,133.97,10110840
16-02-2011,133.85,58.881,221.898,15351.448,30.53,35.53,181.94,83.56,134.23,134.86,133.45,134.1,12822786
17-02-2011,134.25,58.86,221.898,15351.448,31.64,36.06,183.5,83.75,134.74,135.16,134.47,135.04,11320442
18-02-2011,134.53,58.73,221.898,15351.448,32.42,36.36,182.2,84.542,135.17,135.8,134.882,135.41,15890019
21-02-2011,134.53,58.73,221.898,15351.448,32.42,36.36,182.2,84.542,135.17,135.8,134.882,135.41,15890019
22-02-2011,131.83,57.03,221.898,15351.448,32.91,38.49,177.77,79.95,136.92,137.22,136.19,136.29,16670858
23-02-2011,131.02,56.56,221.898,15351.448,33.37,39.8,177.46,77.1,136.97,138.2,136.92,137.51,15685505
24-02-2011,130.93,56.855,221.898,15351.448,31.79,38.97,176.88,77,138.04,138.14,135.73,136.48,18774921
25-02-2011,132.33,57.65,221.898,15351.448,33.19,39.68,179.4,78.58,137.22,137.74,136.77,137.384,10351389
28-02-2011,133.15,57.7689,221.898,15351.448,33.76,39.19,179.47,79.44,137.65,138.14,137.03,137.661,8844132
01-03-2011,130.93,56.84,223.046,15351.448,34.54,40.48,182.76,81.08,138.57,140.03,138.49,140.03,17396501
02-03-2011,131.21,57.14,223.046,15351.448,34.5,41.39,183.82,81.29,140.24,140.55,139.48,139.917,15719715
03-03-2011,133.47,58.265,223.046,15351.448,34.07,41.18,181.22,80.8,138.81,139.13,137.57,138.09,16484937
04-03-2011,132.47,57.9675,223.046,15351.448,35.38,42.33,183,80.75,138.63,139.75,138.61,139.35,17454570
07-03-2011,131.43,57.19,223.046,15351.448,35.91,42.37,180.92,78.45,140.29,140.61,139.28,139.721,14066633
08-03-2011,132.58,57.42,223.046,15351.448,35.87,42.31,179.2,78.61,139.65,139.66,138.83,139.36,10711140
09-03-2011,132.39,57.03,223.046,15351.448,35.94,42.05,179.14,77.56,139.92,139.95,138.94,139.41,8723222
10-03-2011,129.94,56.14,223.046,15351.448,35.03,41.4,174.86,75.86,138.5,138.5,136.845,137.77,15556080
11-03-2011,130.84,56.49,223.046,15351.448,35.72,40.69,176.44,75.26,137.285,138.93,137.18,138.22,10417098
14-03-2011,130.05,56.29,223.046,15351.448,35.69,40.91,174.5,74,139.33,139.55,138.61,138.86,10236747
15-03-2011,128.56,55.49,223.046,15351.448,34.27,39.39,168.88,69.8,135.35,136.94,135.23,136.27,23453561
16-03-2011,126.18,54.15,223.046,15351.448,34,39.679,168.1601,69.39,136.52,137.2,135.8,136.24,13317685
17-03-2011,127.85,54.65,223.046,15351.448,34.17,40.6921,168.83,70.39,136.56,137.08,136.25,136.97,9117018
18-03-2011,127.76,54.45,223.046,15351.448,34.97,40.97,171.06,72.38,138.14,138.83,137.76,138.37,18601961
21-03-2011,129.74,55.5,223.046,15351.448,35.96,41.13,173.34,74.14,139.5,139.91,138.97,139.14,13740287
22-03-2011,129.29,55.395,223.046,15351.448,36.23,41.93,172.75,73.291,138.88,139.36,138.67,139.05,9553520
23-03-2011,129.66,55.71,223.046,15351.448,37.17,42.11,174.58,74.49,139.61,140.55,139.55,140.34,11528280
24-03-2011,130.9,56.7,223.046,15351.448,36.85,42.05,173.88,74.83,140.2742,141.28,138.83,139.22,16997216
25-03-2011,131.3,56.84,223.046,15351.448,37.09,42.18,173.48,74.64,140,140.24,138.66,139.26,13190848
28-03-2011,130.98,56.53,223.046,15351.448,36.9,41.42,173.22,74.16,137.8199,138.83,137.78,138.54,7653556
29-03-2011,131.86,57.08,223.046,15351.448,36.9,41.83,172.81,74.89,138.21,138.82,137.94,138.21,6343740
30-03-2011,132.77,57.35,223.046,15351.448,37.24,41.66,175.82,74.67,139.07,139.18,137.68,138.67,10748968
31-03-2011,132.59,57.43,223.046,15351.448,37.51,42.6,175.76,76.03,140.08,140.4,139.78,139.86,15223648
01-04-2011,133.15,57.46,224.093,15557.539,37.57,43.17,175.38,76.76,138.65,139.55,137.72,139.2,15738269
04-04-2011,133.26,57.27,224.093,15557.539,38.34,43.26,177.59,78.09,140.13,140.26,139.45,139.84,9669202
05-04-2011,133.24,57.12,224.093,15557.539,39.07,43.1,177.91,78.42,139.58,142.09,139.52,142.05,18294687
06-04-2011,133.66,57.26,224.093,15557.539,39.38,43.37,178.3,78.36,142.4,142.62,141.77,142.38,10708151
07-04-2011,133.32,57.22,224.093,15557.539,39.49,43.99,177.48,77.32,142.23,142.89,141.8,142.51,9486480
08-04-2011,132.86,56.95,224.093,15557.539,40.63,45.15,179.78,79.2,143.34,143.84,142.97,143.66,13127225
11-04-2011,132.46,56.76,224.093,15557.539,39.95,43.64,177.06,77.24,143.28,143.49,142.28,142.64,10105348
12-04-2011,131.47,56.37,224.093,15557.539,39.87,42.3,175.7,75.52,142.74,142.82,140.75,141.61,14947535
13-04-2011,131.46,56.85,224.093,15557.539,40.34,42.75,176.04,76.2,142.3894,142.53,141.48,141.9,13884260
14-04-2011,131.56,56.75,224.093,15557.539,41.87,43.28,178.2,76.9,142.35,143.83,142.23,143.81,14086503
15-04-2011,132.04,56.65,224.093,15557.539,42.67,43.71,177.56,76.23,143.85,145.12,143.57,145.05,19114034
18-04-2011,130.56,56.25,224.093,15557.539,43.24,42.88,177.05,73,145.21,146.07,144.63,145.93,17332532
19-04-2011,131.31,56.6,224.093,15557.539,43.86,42.95,175.78,72.83,145.73,146.24,145.18,145.93,10948688
20-04-2011,133.1,57.875,224.093,15557.539,44.99,44.22,178.9435,75.36,146.37,146.84,145.74,146.5,13892104
21-04-2011,133.78,58.34,224.093,15557.539,46.44,44.57,180.4,76.39,146.57,147.06,146.32,146.74,10110983
22-04-2011,133.78,58.34,224.093,15557.539,46.44,44.57,180.4,76.39,146.57,147.06,146.32,146.74,10110983
25-04-2011,133.64,58.49,224.093,15557.539,46.73,44.53,181.09,75.68,147.57,147.58,146.42,146.87,15578333
26-04-2011,134.79,58.82,224.093,15557.539,44.9,44.48,178.7676,74.78,146.47,146.62,145.48,146.38,16220533
27-04-2011,135.67,59.22,224.093,15557.539,47.91,45.02,181.42,76.28,147.38,149.21,146.52,149.2,21911880
28-04-2011,136.11,59.13,224.093,15557.539,48.2,44.83,182.94,77.08,149.3,150,148.6,149.82,20752909
29-04-2011,136.43,59.08,224.093,15557.539,47.76,45.15,185.87,78.95,149.9,153.03,149.75,152.37,27598134
01-05-2011,136.43,59.08,224.806,15557.539,47.76,45.15,185.87,78.95,149.9,153.03,149.75,152.37,27598134
02-05-2011,136.22,58.97,224.806,15557.539,43.64,44.93,184.5,76.71,151.46,153.61,150.36,150.414,23793105
03-05-2011,135.73,58.69,224.806,15557.539,41.37,44.08,183.94,76.89,150.43,150.97,148.85,149.88,24195471
04-05-2011,134.83,58.6,224.806,15557.539,39.05,43.26,180.868,74.18,149.86,150.34,146.76,147.73,35096771
05-05-2011,133.61,58.28,224.806,15557.539,34.4,39.32,174.4,70.16,146.82,147.58,142.55,143.47,51242712
06-05-2011,134.2,58.47,224.806,15557.539,35.13,38.87,176.66,70.93,145.24,146.09,144.4,145.3,24181636
09-05-2011,134.72,58.69,224.806,15557.539,37.75,40.87,178.1,72.52,146.67,147.58,146.34,147.38,13840318
10-05-2011,135.87,59.19,224.806,15557.539,38.26,41.08,178.68,72.72,147.19,148.19,146.93,147.9,11273530
11-05-2011,134.44,58.755,224.806,15557.539,35.09,39.35,176.02,71.44,147.24,147.35,145.77,146.54,21376959
12-05-2011,135.08,59.11,224.806,15557.539,33.94,39.28,175.56,70.5,145.88,147.12,144.96,146.59,18700722
13-05-2011,134.04,58.41,224.806,15557.539,35.09,39.44,174.8789,70.47,146.72,147.28,144.49,145.63,17268691
16-05-2011,133.19,57.399,224.806,15557.539,33.48,38.51,174.93,70.78,145.88,146.67,145.19,145.37,10062985
17-05-2011,133.17,57.56,224.806,15557.539,33.76,38.55,175.2,71.56,144.23,144.78,143.42,144.74,17177859
18-05-2011,134.36,58.04,224.806,15557.539,34.89,39.5,175.57,72.91,145.55,146.22,145.14,145.6,10502691
19-05-2011,134.68,58.21,224.806,15557.539,34.92,39.07,175.33,72.34,145.12,145.85,144.86,145.65,8087993
20-05-2011,133.61,57.765,224.806,15557.539,34.86,39.47,176.02,73.09,145.82,147.78,144.9,147.49,23187840
23-05-2011,132.06,56.92,224.806,15557.539,34.93,38.47,174.114,72.5,147.04,147.95,146.97,147.83,15936925
24-05-2011,131.95,56.57,224.806,15557.539,36.48,39.28,175.1,73.36,148.48,149.05,148.18,148.59,14934126
25-05-2011,132.39,56.79,224.806,15557.539,37.64,39.93,176.65,74.37,148.72,149.37,148.52,148.58,10969969
26-05-2011,133,57.1415,224.806,15557.539,37.24,39.6,175.86,75.07,148.45,148.61,147.59,148.22,9784977
27-05-2011,133.51,57.43,224.806,15557.539,37.74,39.71,178.58,75.35,149.02,149.92,148.96,149.7,10186194
30-05-2011,133.51,57.43,224.806,15557.539,37.74,39.71,178.58,75.35,149.02,149.92,148.96,149.7,10186194
31-05-2011,134.9,58.36,224.806,15557.539,38.3415,40.5,181.66,76.96,149.88,150.165,149.41,149.64,10499230
01-06-2011,131.87,57.09,224.806,15557.539,36.46,39.52,180.45,76.9,149.66,151.13,149.43,149.91,18348689
02-06-2011,131.73,57.21,224.806,15557.539,36,39.68,180.14,76.58,150.15,150.38,148.07,149.5,13552553
03-06-2011,130.42,56.35,224.806,15557.539,36.03,39.66,179.85,77.8,150.28,150.66,149.62,150.22,12605360
06-06-2011,129.04,55.89,224.806,15557.539,36.44,39,179.6,78.18,150.82,151.45,150.21,150.48,11469957
07-06-2011,128.96,55.79,224.806,15557.539,36.85,39.05,181.71,80.275,150.67,150.85,149.68,150.42,10133950
08-06-2011,128.42,55.39,224.806,15557.539,36.74,39.85,180.9292,79.93,150.02,150.38,149.3,149.81,9572300
09-06-2011,129.4,55.485,224.806,15557.539,37.42,40.14,182.66,81.115,150.01,151.02,149.75,150.56,7639520
10-06-2011,127.6,54.64,224.806,15557.539,35.96,39.07,181.12,80.67,149.04,149.78,148.69,149.24,12344506
13-06-2011,127.7,54.64,224.806,15557.539,34.52,38.26,178.51,78.93,148.6601,149.04,147.19,147.77,12989053
14-06-2011,129.32,55.34,224.806,15557.539,35.37,39.1,178.08,78.74,147.7,148.73,147.478,148.67,10934027
15-06-2011,127.02,54.29,224.806,15557.539,35.57,37.58,176.12,76.72,148.16,149.55,147.92,149.12,14487350
16-06-2011,127.3,54.08,224.806,15557.539,35.3,37.42,174.1341,74.98,148.83,149.49,148.22,148.97,11019136
17-06-2011,127.05,53.79,224.806,15557.539,35.62,36.63,174.31,74.1,148.87,150.29,148.83,149.94,19204084
20-06-2011,127.7,54.07,224.806,15557.539,35.79,36.72,171.69,74.07,150.0799,150.79,149.582,150.03,10449500
21-06-2011,129.45,55.23,224.806,15557.539,36.2,36.79,173.34,76.12,150.26,150.87,150.18,150.76,12431765
22-06-2011,128.67,54.831,224.806,15557.539,36.2,37.1,173.33,75.72,151.01,151.86,150.56,150.99,14104841
23-06-2011,128.3,55.34,224.806,15557.539,35.05,36.01,168.8932,74.17,148.6701,148.84,147.26,148.339,24853884
24-06-2011,126.81,54.38,224.806,15557.539,34.04,35.81,167.1,72.53,147.86,148.025,145.97,146.26,19301030
27-06-2011,127.94,55.245,224.806,15557.539,33.27,35.64,166.12,72.18,145.93,146.4,145.2,145.73,11600182
28-06-2011,129.61,56.07,224.806,15557.539,33.62,36.42,167.94,73.21,146.16,146.77,145.67,146.24,8803101
29-06-2011,130.72,56.3,224.806,15557.539,34.65,37.23,171.45,74.65,146.77,147.42,146.44,147.18,12623248
30-06-2011,131.97,57.05,224.806,15557.539,34.52,37.24,171.13,75.5,147.18,147.41,145.98,146.001,12656969
01-07-2011,133.92,57.91,225.395,15647.68,33.66,37.15,170.43,75.1,144.76,145.07,143.97,144.93,16364459
04-07-2011,133.92,57.91,225.395,15647.68,33.66,37.15,170.43,75.1,144.76,145.07,143.97,144.93,16364459
05-07-2011,133.81,58.2,225.395,15647.68,35.33,37.96,172.4,76.86,146.96,147.82,146.85,147.63,11277869
06-07-2011,133.97,58.39,225.395,15647.68,35.78,37.89,170.86,75.86,148.7,149.44,148.58,148.91,14501588
07-07-2011,135.36,59.19,225.395,15647.68,36.22,38.61,173.07,77.99,148.97,149.35,148.29,149.15,9520864
08-07-2011,134.4,59.03,225.395,15647.68,36.45,37.8,172.079,77.05,150.32,150.5,149.99,150.25,13662284
11-07-2011,131.97,57.96,225.395,15647.68,35.61,37.29,171.17,76.14,151.33,151.69,150.2,151.59,20441788
12-07-2011,131.4,57.52,225.395,15647.68,35.92,37.93,172.03,75.86,151.24,153.32,150.77,152.77,24032552
13-07-2011,131.84,57.76,225.395,15647.68,37.99,38.35,174.12,77.35,153.7599,154.71,153.58,154.14,26299503
14-07-2011,130.93,57.09,225.395,15647.68,38.18,37.55,175.44,76.928,154.81,155.24,153.95,154.54,17612468
15-07-2011,131.69,57.85,225.395,15647.68,39.01,38.13,174.49,77.65,154.34,155.29,154.22,155.2,18447614
18-07-2011,130.61,57.54,225.395,15647.68,40.24,37.59,175.94,78.87,155.76,156.58,155.67,156.57,17114059
19-07-2011,132.73,58.85,225.395,15647.68,38.78,38.25,175.54,78.15,156.32,156.32,154.1,154.66,22867950
20-07-2011,132.65,58.6,225.395,15647.68,39.88,38.4,175.9,78.91,154.22,156.02,154.111,156.02,14557958
21-07-2011,134.49,58.99,225.395,15647.68,39.07,38.72,177.1,79.77,155.91,156.04,154.33,154.83,19990980
22-07-2011,134.58,59.6,225.395,15647.68,39.84,38.93,177.71,80.02,156,156.56,155.68,156.12,11334695
25-07-2011,133.83,59.48,225.395,15647.68,40.11,38.68,177.5,79.94,157.6,157.8,156.72,157.34,13020220
26-07-2011,133.33,59.625,225.395,15647.68,40.7,38.81,178.974,83.02,156.97,157.79,156.6,157.77,11733682
27-07-2011,130.6,58.09,225.395,15647.68,39.99,37.97,178.55,82.28,158.47,158.6369,156.69,157.19,18291629
28-07-2011,130.22,58.19,225.395,15647.68,39.55,37.91,177.23,81.94,157.54,157.6,156.11,157.32,11363431
29-07-2011,129.33,58,225.395,15647.68,39.62,37.42,176.02,81.91,158.43,159.25,157.68,158.29,17118748
01-08-2011,128.78,57.73,226.106,15647.68,39.07,37.2,177.93,82.2,157.4701,158.97,156.78,157.72,14812573
02-08-2011,125.49,56.27,226.106,15647.68,40.6,36.4,178.01,81.82,159.3299,161.62,158.969,161.52,24237100
03-08-2011,126.17,56.81,226.106,15647.68,41.38,35.86,176.42,78.66,162.36,162.86,161.34,161.49,27796014
04-08-2011,120.26,54.17,226.106,15647.68,38.33,33.726,170.5,73.86,163.61,163.87,159.68,160.64,40355277
05-08-2011,120.08,53.83,226.106,15647.68,38.11,33.95,170.04,73.63,161.64,162.37,160.48,161.75,24554606
08-08-2011,112.26,50.59,226.106,15647.68,38.74,31.51,170.54,71.38,165.48,167.61,164.76,167.119,42936663
09-08-2011,117.48,53.03,226.106,15647.68,37.09,31.62,173.86,72.72,169.93,173.15,167.48,168.61,55694511
10-08-2011,112.29,50.86,226.106,15647.68,39.15,31.78,175.41,72.29,172.46,175.13,171.62,174.58,44389860
11-08-2011,117.33,53.1,226.106,15647.68,38.57,33.3,176.84,73.4599,172.28,172.34,168.65,170.75,49787230
12-08-2011,118.12,53.57,226.106,15647.68,38.9,33.23,178.2,73.98,169.57,170.06,167.77,169.97,29219279
15-08-2011,120.62,54.36,226.106,15647.68,39.44,34.22,179.12,74.29,169.32,171.91,168.95,171.8,17791335
16-08-2011,119.59,53.9,226.106,15647.68,39.79,33.83,180.2,74.99,172.6,174.07,172.5,173.92,19627868
17-08-2011,119.67,53.58,226.106,15647.68,40.12,34.01,181.885,76.9,173.87,174.68,173.25,174.42,16463137
18-08-2011,114.51,50.95,226.106,15647.68,40.48,31.72,182.78,74.78,177.15,178.1,176.41,177.72,25477099
19-08-2011,112.64,50.03,226.106,15647.68,42.5,32.12,185.7,73.78,181.64,181.67,178.91,179.95,34397928
22-08-2011,112.73,50.21,226.106,15647.68,43.48,32.72,189.11,75.68,181.9499,184.82,181.6,184.59,27352750
23-08-2011,116.44,52.28,226.106,15647.68,41.48,33.42,184.66,75.46,182.245,183.82,177.5,177.67,55218922
24-08-2011,118.08,52.69,226.106,15647.68,39.63,33.08,180.22,74.31,177.9,178.31,170.31,171.646,70462438
25-08-2011,116.28,51.83,226.106,15647.68,40.82,32.97,180.4,74.04,167,172.81,165.88,172.36,43229175
26-08-2011,117.97,53.13,226.106,15647.68,41.24,33.15,181.33,75.3,173.57,177.55,171.75,177.47,38658177
29-08-2011,121.36,54.61,226.106,15647.68,40.54,33.96,180.94,74.68,175.945,176.01,172.88,173.89,25212442
30-08-2011,121.68,54.97,226.106,15647.68,41.23,34.44,183.98,76.84,177.7,179.31,176.66,179.1,23398408
31-08-2011,122.22,55.06,226.106,15647.68,41.25,34.51,182.75,77.43,177.73,179.16,176.33,177.72,16050857
01-09-2011,120.94,54.56,226.597,15647.68,41.34,34.47,183.4,77.91,177.44,178.26,176.55,177.87,13894466
02-09-2011,117.85,53.28,226.597,15647.68,42.98,33.64,186.36,77.14,182.8199,183.51,182.1,183.238,19909444
